timestamp (AEST),ax,ay,az,gx,gy,gz
2025-10-11 16:15:04.606,16,-259,997,2563,-183,488
2025-10-11 16:15:04.606,8,-263,995,3845,-122,854
2025-10-11 16:15:04.655,2,-260,992,4150,-1464,976
2025-10-11 16:15:04.656,9,-256,998,4028,-2502,1281
2025-10-11 16:15:04.656,14,-253,1000,4760,-1586,854
2025-10-11 16:15:04.703,6,-261,1006,6896,-1037,976
2025-10-11 16:15:04.704,15,-272,1005,12084,-732,1831
2025-10-11 16:15:04.807,12,-239,996,13916,-610,1831
2025-10-11 16:15:04.807,3,-219,990,9704,-1220,1464
2025-10-11 16:15:04.807,7,-224,1002,4943,-976,1586
2025-10-11 16:15:04.807,11,-244,1007,8789,-305,2136
2025-10-11 16:15:04.850,3,-227,1000,9826,-671,2075
2025-10-11 16:15:04.852,7,-236,1005,11840,-2075,1159
2025-10-11 16:15:04.852,3,-244,1007,16357,-3295,1037
2025-10-11 16:15:04.898,8,-265,1005,25390,-4821,1281
2025-10-11 16:15:04.899,8,-254,1003,-30014,-5493,2624
2025-10-11 16:15:04.899,9,-242,1006,-20554,-6164,3784
2025-10-11 16:15:04.947,3,-245,1000,-8224,-8239,3540
2025-10-11 16:15:04.947,-9,-263,998,8133,-12268,4882
2025-10-11 16:15:04.995,-3,-254,1019,-22735,-22399,8056
2025-10-11 16:15:04.996,32,-165,998,-91,-24902,10803
2025-10-11 16:15:05.044,35,-91,1011,18281,-23437,14160
2025-10-11 16:15:05.045,50,-8,1009,-31203,-24536,14770
2025-10-11 16:15:05.046,56,127,1000,-28396,-26245,14831
2025-10-11 16:15:05.099,44,200,1030,-32363,-29174,13977
2025-10-11 16:15:05.099,65,154,1034,-24367,32150,11718
2025-10-11 16:15:05.191,58,34,995,20371,30014,10803
2025-10-11 16:15:05.192,89,110,967,19472,19516,13183
2025-10-11 16:15:05.192,173,496,816,-25923,11581,9277
2025-10-11 16:15:05.239,195,783,688,-15196,27573,-3295
2025-10-11 16:15:05.240,212,624,686,-29540,-29968,2075
2025-10-11 16:15:05.240,232,528,547,490,-23864,3601
2025-10-11 16:15:05.241,252,793,421,7509,-17089,12451
2025-10-11 16:15:05.288,177,1067,295,23240,-16418,18066
2025-10-11 16:15:05.289,183,1055,250,-32180,-16601,11779
2025-10-11 16:15:05.290,174,936,245,1984,-15502,20019
2025-10-11 16:15:05.337,191,919,247,-9674,-23193,28076
2025-10-11 16:15:05.337,194,936,209,-18341,31418,22033
2025-10-11 16:15:05.338,214,982,168,29251,25803,14770
2025-10-11 16:15:05.391,236,1026,150,-3525,25620,10253
2025-10-11 16:15:05.391,268,1026,148,-24704,31296,8056
2025-10-11 16:15:05.435,300,994,160,30212,-27343,5187
2025-10-11 16:15:05.437,321,1065,164,20141,-18432,6164
2025-10-11 16:15:05.483,296,1109,149,-2075,-5432,4638
2025-10-11 16:15:05.483,279,989,191,-16235,1220,2685
2025-10-11 16:15:05.485,299,889,221,-183,-1281,4577
2025-10-11 16:15:05.532,280,982,189,12512,-3356,4211
2025-10-11 16:15:05.532,280,1000,172,12207,-3479,305
2025-10-11 16:15:05.581,292,1017,156,10681,-2441,427
2025-10-11 16:15:05.582,293,1046,141,-4150,671,0
2025-10-11 16:15:05.582,286,998,156,-11413,1831,-488
2025-10-11 16:15:05.629,296,955,173,-5981,2746,-488
2025-10-11 16:15:05.630,275,951,164,-366,3295,-1892
2025-10-11 16:15:05.685,265,947,170,3356,2441,-2075
2025-10-11 16:15:05.685,269,995,161,915,1281,-244
2025-10-11 16:15:05.685,262,985,153,-5310,1586,-1403
