timestamp (AEST),ax,ay,az,gx,gy,gz
2025-10-11 16:12:37.721,-76,56,1019,-4516,427,-1281
2025-10-11 16:12:37.769,-81,58,1023,-3601,-61,-976
2025-10-11 16:12:37.769,-79,58,1024,-2319,-366,-976
2025-10-11 16:12:37.824,-72,66,1023,-2136,-366,-1525
2025-10-11 16:12:37.824,-79,72,1020,-3784,244,-1281
2025-10-11 16:12:37.824,-73,57,1024,-5187,915,-732
2025-10-11 16:12:37.867,-72,51,1025,-4516,976,-610
2025-10-11 16:12:37.867,-78,54,1024,-3601,610,-915
2025-10-11 16:12:37.915,-80,65,1023,-4150,183,-732
2025-10-11 16:12:37.916,-73,60,1023,-5493,366,-1159
2025-10-11 16:12:37.916,-74,50,1025,-5065,671,-1647
2025-10-11 16:12:37.964,-75,47,1020,-3906,366,-2014
2025-10-11 16:12:37.965,-79,68,1013,-5249,183,-2380
2025-10-11 16:12:38.013,-80,68,1016,-7934,244,-2563
2025-10-11 16:12:38.014,-85,42,1016,-7202,122,-3295
2025-10-11 16:12:38.015,-81,25,1018,-2746,-976,-3662
2025-10-11 16:12:38.061,-69,40,1014,-3112,-1220,-2868
2025-10-11 16:12:38.062,-74,28,1008,-5615,-549,-2624
2025-10-11 16:12:38.112,-84,13,1019,-5493,-915,-1098
2025-10-11 16:12:38.112,-79,-9,1030,-1281,-2380,-549
2025-10-11 16:12:38.112,-66,11,1020,2563,-2502,-488
2025-10-11 16:12:38.160,-65,35,1011,1525,-366,-122
2025-10-11 16:12:38.160,-73,33,1020,-610,549,732
2025-10-11 16:12:38.208,-80,24,1027,-732,-732,732
2025-10-11 16:12:38.208,-78,30,1026,976,-1586,732
2025-10-11 16:12:38.256,-69,41,1025,122,-793,-793
2025-10-11 16:12:38.257,-76,33,1024,-2319,-183,-671
2025-10-11 16:12:38.258,-80,17,1029,-2746,-610,-183
2025-10-11 16:12:38.305,-82,9,1031,-732,-915,488
2025-10-11 16:12:38.306,-77,27,1030,61,-915,1098
2025-10-11 16:12:38.354,-70,30,1031,-793,-122,854
2025-10-11 16:12:38.355,-76,31,1035,-1098,244,793
2025-10-11 16:12:38.356,-75,26,1036,-1098,122,915
2025-10-11 16:12:38.411,-66,23,1030,-366,671,854
2025-10-11 16:12:38.411,-69,29,1025,-366,793,610
2025-10-11 16:12:38.452,-75,30,1018,-793,671,732
2025-10-11 16:12:38.452,-74,34,1021,-244,122,0
2025-10-11 16:12:38.453,-72,35,1016,-61,0,-488
2025-10-11 16:12:38.500,-72,35,1016,-915,305,-732
2025-10-11 16:12:38.501,-73,14,1025,0,-366,-671
2025-10-11 16:12:38.550,-70,19,1021,1647,-427,-183
2025-10-11 16:12:38.550,-64,33,1015,610,427,-305
2025-10-11 16:12:38.551,-71,43,1012,-2746,1281,-671
2025-10-11 16:12:38.598,-79,19,1019,-3295,854,-1037
2025-10-11 16:12:38.599,-76,9,1024,-183,-610,-1159
2025-10-11 16:12:38.646,-73,21,1021,-671,-183,-1220
2025-10-11 16:12:38.647,-72,30,1024,-4455,1098,-793
2025-10-11 16:12:38.702,-78,16,1030,-6225,1098,-244
2025-10-11 16:12:38.702,-74,21,1030,-7873,1098,-305
2025-10-11 16:12:38.702,-70,33,1024,-12145,2685,-305
